Set CUDA current device to: 1 (should be 1)
/workspace/compute-aware-arch-search/distill_videet.py:41: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `DistillationTrainer.__init__`. Use `processing_class` instead.
  super().__init__(*args, **kwargs)
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None, 'pad_token_id': 151643}.
  0%|                                                                                                                         | 0/10000 [00:00<?, ?it/s]/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/torch/utils/checkpoint.py:85: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                                                                                        
{'loss': 84.0796, 'grad_norm': 9627.380859375, 'learning_rate': 0.0, 'ce_loss': 12.648624420166016, 'kl_loss': 8.199453353881836, 'epoch': 0.0}
{'loss': 5.6287, 'grad_norm': 4.024680137634277, 'learning_rate': 3.798036823860214e-05, 'ce_loss': 0.07655574381351471, 'kl_loss': 1.5754988193511963, 'epoch': 0.34}
{'loss': 5.1847, 'grad_norm': 4.96125602722168, 'learning_rate': 3.79735182279853e-05, 'ce_loss': 0.033573925495147705, 'kl_loss': 1.3722813129425049, 'epoch': 0.34}
{'loss': 6.3239, 'grad_norm': 5.020102024078369, 'learning_rate': 3.79666668841376e-05, 'ce_loss': 0.06446923315525055, 'kl_loss': 1.4807980060577393, 'epoch': 0.34}
{'loss': 5.5723, 'grad_norm': 4.57467794418335, 'learning_rate': 3.7959814207763135e-05, 'ce_loss': 0.029084384441375732, 'kl_loss': 1.1898735761642456, 'epoch': 0.34}
{'loss': 5.3092, 'grad_norm': 4.466098308563232, 'learning_rate': 3.7952960199566103e-05, 'ce_loss': 0.04653450474143028, 'kl_loss': 1.65821373462677, 'epoch': 0.34}
{'loss': 7.0183, 'grad_norm': 6.44968843460083, 'learning_rate': 3.794610486025087e-05, 'ce_loss': 0.03919626772403717, 'kl_loss': 1.4429101943969727, 'epoch': 0.34}
{'loss': 5.0276, 'grad_norm': 4.22829008102417, 'learning_rate': 3.793924819052194e-05, 'ce_loss': 0.06601528078317642, 'kl_loss': 1.3525190353393555, 'epoch': 0.34}
{'loss': 5.4838, 'grad_norm': 4.477068901062012, 'learning_rate': 3.793239019108392e-05, 'ce_loss': 0.08142128586769104, 'kl_loss': 1.3496544361114502, 'epoch': 0.34}
{'loss': 4.9422, 'grad_norm': 4.3035783767700195, 'learning_rate': 3.79255308626416e-05, 'ce_loss': 0.06695348769426346, 'kl_loss': 1.197871208190918, 'epoch': 0.34}
{'loss': 5.164, 'grad_norm': 3.9701623916625977, 'learning_rate': 3.7918670205899863e-05, 'ce_loss': 0.1063229963183403, 'kl_loss': 1.8626134395599365, 'epoch': 0.34}
{'loss': 5.6452, 'grad_norm': 4.043582439422607, 'learning_rate': 3.791180822156376e-05, 'ce_loss': 0.11500902473926544, 'kl_loss': 1.4472025632858276, 'epoch': 0.34}
{'loss': 5.7165, 'grad_norm': 3.933640241622925, 'learning_rate': 3.7904944910338466e-05, 'ce_loss': 0.03693367540836334, 'kl_loss': 1.2854214906692505, 'epoch': 0.34}
{'loss': 4.5437, 'grad_norm': 3.8989598751068115, 'learning_rate': 3.789808027292929e-05, 'ce_loss': 0.060829851776361465, 'kl_loss': 1.200163722038269, 'epoch': 0.34}
{'loss': 6.7344, 'grad_norm': 5.634326457977295, 'learning_rate': 3.789121431004168e-05, 'ce_loss': 0.035033877938985825, 'kl_loss': 1.6203559637069702, 'epoch': 0.34}
{'loss': 5.6497, 'grad_norm': 3.9954068660736084, 'learning_rate': 3.7884347022381214e-05, 'ce_loss': 0.0412362739443779, 'kl_loss': 0.987092137336731, 'epoch': 0.34}
{'loss': 5.026, 'grad_norm': 3.998440742492676, 'learning_rate': 3.7877478410653625e-05, 'ce_loss': 0.046541728079319, 'kl_loss': 1.2317960262298584, 'epoch': 0.34}
{'loss': 5.6713, 'grad_norm': 5.307424068450928, 'learning_rate': 3.787060847556477e-05, 'ce_loss': 0.03047921694815159, 'kl_loss': 0.8474217653274536, 'epoch': 0.34}
{'loss': 5.2488, 'grad_norm': 5.796111583709717, 'learning_rate': 3.786373721782063e-05, 'ce_loss': 0.04277748987078667, 'kl_loss': 0.9290979504585266, 'epoch': 0.34}
{'loss': 5.7442, 'grad_norm': 5.168392181396484, 'learning_rate': 3.785686463812734e-05, 'ce_loss': 0.07040438801050186, 'kl_loss': 1.4216362237930298, 'epoch': 0.34}
{'loss': 6.4642, 'grad_norm': 6.738094806671143, 'learning_rate': 3.784999073719116e-05, 'ce_loss': 0.026014283299446106, 'kl_loss': 0.7902778387069702, 'epoch': 0.34}
{'loss': 6.6702, 'grad_norm': 5.656050682067871, 'learning_rate': 3.784311551571851e-05, 'ce_loss': 0.13673628866672516, 'kl_loss': 1.9374793767929077, 'epoch': 0.34}
{'loss': 5.9642, 'grad_norm': 8.327383041381836, 'learning_rate': 3.78362389744159e-05, 'ce_loss': 0.10556505620479584, 'kl_loss': 1.1757292747497559, 'epoch': 0.34}
{'loss': 4.7736, 'grad_norm': 4.390651226043701, 'learning_rate': 3.7829361113990015e-05, 'ce_loss': 0.06651249527931213, 'kl_loss': 1.6361254453659058, 'epoch': 0.34}
{'loss': 5.2709, 'grad_norm': 3.17685866355896, 'learning_rate': 3.782248193514766e-05, 'ce_loss': 0.029115255922079086, 'kl_loss': 0.8172520995140076, 'epoch': 0.34}
{'loss': 5.5427, 'grad_norm': 3.7334911823272705, 'learning_rate': 3.7815601438595775e-05, 'ce_loss': 0.09289133548736572, 'kl_loss': 1.6735503673553467, 'epoch': 0.34}
{'loss': 5.8028, 'grad_norm': 4.536553859710693, 'learning_rate': 3.7808719625041436e-05, 'ce_loss': 0.03360672667622566, 'kl_loss': 1.9636422395706177, 'epoch': 0.34}
{'loss': 6.7048, 'grad_norm': 5.275772571563721, 'learning_rate': 3.7801836495191866e-05, 'ce_loss': 0.05543074011802673, 'kl_loss': 1.5843846797943115, 'epoch': 0.34}
{'loss': 5.9377, 'grad_norm': 5.053371906280518, 'learning_rate': 3.7794952049754405e-05, 'ce_loss': 0.31990766525268555, 'kl_loss': 2.754343271255493, 'epoch': 0.34}
{'loss': 5.3455, 'grad_norm': 3.964270830154419, 'learning_rate': 3.7788066289436544e-05, 'ce_loss': 0.06724847108125687, 'kl_loss': 1.187816858291626, 'epoch': 0.34}
{'loss': 5.6076, 'grad_norm': 3.8182029724121094, 'learning_rate': 3.77811792149459e-05, 'ce_loss': 0.028976071625947952, 'kl_loss': 0.5684898495674133, 'epoch': 0.34}
{'loss': 6.9695, 'grad_norm': 5.287112236022949, 'learning_rate': 3.7774290826990224e-05, 'ce_loss': 0.16523012518882751, 'kl_loss': 3.021233320236206, 'epoch': 0.34}
{'loss': 5.3365, 'grad_norm': 4.406801223754883, 'learning_rate': 3.77674011262774e-05, 'ce_loss': 0.056592412292957306, 'kl_loss': 1.336400032043457, 'epoch': 0.34}
{'loss': 6.5833, 'grad_norm': 12.736302375793457, 'learning_rate': 3.7760510113515465e-05, 'ce_loss': 0.055766861885786057, 'kl_loss': 1.6199949979782104, 'epoch': 0.34}
{'loss': 6.6366, 'grad_norm': 7.349206447601318, 'learning_rate': 3.7753617789412566e-05, 'ce_loss': 0.05414814129471779, 'kl_loss': 1.3118016719818115, 'epoch': 0.34}
{'loss': 6.1194, 'grad_norm': 5.393969535827637, 'learning_rate': 3.7746724154677006e-05, 'ce_loss': 0.02082974463701248, 'kl_loss': 0.7834290266036987, 'epoch': 0.34}
{'loss': 5.2972, 'grad_norm': 5.900394916534424, 'learning_rate': 3.7739829210017205e-05, 'ce_loss': 0.0792897567152977, 'kl_loss': 1.20791494846344, 'epoch': 0.34}
{'loss': 6.1079, 'grad_norm': 6.264745235443115, 'learning_rate': 3.773293295614173e-05, 'ce_loss': 0.036964088678359985, 'kl_loss': 1.125095009803772, 'epoch': 0.34}
{'loss': 5.7953, 'grad_norm': 6.15007209777832, 'learning_rate': 3.7726035393759285e-05, 'ce_loss': 0.05951177328824997, 'kl_loss': 2.8774867057800293, 'epoch': 0.34}
{'loss': 5.255, 'grad_norm': 4.346138954162598, 'learning_rate': 3.7719136523578686e-05, 'ce_loss': 0.032552268356084824, 'kl_loss': 0.7463709712028503, 'epoch': 0.34}
{'loss': 6.985, 'grad_norm': 5.832457542419434, 'learning_rate': 3.771223634630892e-05, 'ce_loss': 0.14988332986831665, 'kl_loss': 1.8361167907714844, 'epoch': 0.34}
{'loss': 5.8778, 'grad_norm': 6.208855152130127, 'learning_rate': 3.7705334862659065e-05, 'ce_loss': 0.13231123983860016, 'kl_loss': 2.7346601486206055, 'epoch': 0.34}
{'loss': 4.9374, 'grad_norm': 3.547717809677124, 'learning_rate': 3.769843207333837e-05, 'ce_loss': 0.04815283417701721, 'kl_loss': 1.0284318923950195, 'epoch': 0.34}
{'loss': 5.0063, 'grad_norm': 4.223169803619385, 'learning_rate': 3.7691527979056195e-05, 'ce_loss': 0.028476443141698837, 'kl_loss': 1.2103180885314941, 'epoch': 0.34}
{'loss': 5.5433, 'grad_norm': 8.533504486083984, 'learning_rate': 3.7684622580522055e-05, 'ce_loss': 0.03167885169386864, 'kl_loss': 1.2848799228668213, 'epoch': 0.34}
{'loss': 5.9689, 'grad_norm': 4.026831150054932, 'learning_rate': 3.767771587844558e-05, 'ce_loss': 0.0505036823451519, 'kl_loss': 1.5233259201049805, 'epoch': 0.34}
{'loss': 6.1188, 'grad_norm': 4.190051555633545, 'learning_rate': 3.767080787353654e-05, 'ce_loss': 0.03399142622947693, 'kl_loss': 0.9927690029144287, 'epoch': 0.34}
{'loss': 4.8809, 'grad_norm': 4.475209712982178, 'learning_rate': 3.766389856650484e-05, 'ce_loss': 0.1159222275018692, 'kl_loss': 1.8125537633895874, 'epoch': 0.34}
{'loss': 4.7167, 'grad_norm': 3.061732530593872, 'learning_rate': 3.765698795806053e-05, 'ce_loss': 0.03216848149895668, 'kl_loss': 0.9874352812767029, 'epoch': 0.34}
{'loss': 7.455, 'grad_norm': 5.807790279388428, 'learning_rate': 3.765007604891377e-05, 'ce_loss': 0.055313702672719955, 'kl_loss': 1.4200663566589355, 'epoch': 0.34}
{'loss': 6.3125, 'grad_norm': 4.855201244354248, 'learning_rate': 3.7643162839774866e-05, 'ce_loss': 0.04319852590560913, 'kl_loss': 1.3058991432189941, 'epoch': 0.34}
{'loss': 6.0103, 'grad_norm': 6.767666816711426, 'learning_rate': 3.763624833135426e-05, 'ce_loss': 0.029561031609773636, 'kl_loss': 1.0803380012512207, 'epoch': 0.34}
{'loss': 5.4417, 'grad_norm': 4.985935688018799, 'learning_rate': 3.762933252436253e-05, 'ce_loss': 0.02880529873073101, 'kl_loss': 1.187198281288147, 'epoch': 0.34}
{'loss': 5.4158, 'grad_norm': 3.9970147609710693, 'learning_rate': 3.762241541951038e-05, 'ce_loss': 0.039122674614191055, 'kl_loss': 1.190253734588623, 'epoch': 0.34}
{'loss': 5.5033, 'grad_norm': 4.576568603515625, 'learning_rate': 3.761549701750865e-05, 'ce_loss': 0.053632788360118866, 'kl_loss': 1.5278559923171997, 'epoch': 0.35}
{'loss': 5.1775, 'grad_norm': 4.201828956604004, 'learning_rate': 3.760857731906831e-05, 'ce_loss': 0.030661188066005707, 'kl_loss': 1.0302937030792236, 'epoch': 0.35}
{'loss': 7.0463, 'grad_norm': 8.347740173339844, 'learning_rate': 3.760165632490047e-05, 'ce_loss': 0.08070212602615356, 'kl_loss': 1.0292125940322876, 'epoch': 0.35}
{'loss': 7.232, 'grad_norm': 5.250035762786865, 'learning_rate': 3.7594734035716365e-05, 'ce_loss': 0.09324361383914948, 'kl_loss': 2.2113125324249268, 'epoch': 0.35}
{'loss': 5.4873, 'grad_norm': 5.010682106018066, 'learning_rate': 3.758781045222738e-05, 'ce_loss': 0.1683977246284485, 'kl_loss': 1.6200168132781982, 'epoch': 0.35}
{'loss': 4.7304, 'grad_norm': 3.256251573562622, 'learning_rate': 3.758088557514501e-05, 'ce_loss': 0.029050279408693314, 'kl_loss': 0.7492039799690247, 'epoch': 0.35}
{'loss': 4.7144, 'grad_norm': 4.454366683959961, 'learning_rate': 3.757395940518089e-05, 'ce_loss': 0.061740513890981674, 'kl_loss': 1.1596412658691406, 'epoch': 0.35}
{'loss': 5.3529, 'grad_norm': 3.9275989532470703, 'learning_rate': 3.75670319430468e-05, 'ce_loss': 0.05085389316082001, 'kl_loss': 1.2147539854049683, 'epoch': 0.35}
{'loss': 5.4012, 'grad_norm': 3.654665946960449, 'learning_rate': 3.7560103189454654e-05, 'ce_loss': 0.03699227049946785, 'kl_loss': 1.0706415176391602, 'epoch': 0.35}
{'loss': 4.6625, 'grad_norm': 4.423225402832031, 'learning_rate': 3.755317314511648e-05, 'ce_loss': 0.02770410291850567, 'kl_loss': 1.0047965049743652, 'epoch': 0.35}
{'loss': 5.3393, 'grad_norm': 4.029575347900391, 'learning_rate': 3.7546241810744445e-05, 'ce_loss': 0.05468429625034332, 'kl_loss': 1.3866908550262451, 'epoch': 0.35}
{'loss': 8.1115, 'grad_norm': 10.862975120544434, 'learning_rate': 3.753930918705085e-05, 'ce_loss': 0.16522002220153809, 'kl_loss': 3.3629488945007324, 'epoch': 0.35}
{'loss': 6.9604, 'grad_norm': 5.213212013244629, 'learning_rate': 3.7532375274748125e-05, 'ce_loss': 0.04187789186835289, 'kl_loss': 1.2089824676513672, 'epoch': 0.35}
{'loss': 5.6148, 'grad_norm': 4.068070888519287, 'learning_rate': 3.7525440074548855e-05, 'ce_loss': 0.04825656861066818, 'kl_loss': 1.0601966381072998, 'epoch': 0.35}
{'loss': 6.4962, 'grad_norm': 5.9208245277404785, 'learning_rate': 3.7518503587165724e-05, 'ce_loss': 0.12913650274276733, 'kl_loss': 2.748762845993042, 'epoch': 0.35}
{'loss': 6.5514, 'grad_norm': 8.014486312866211, 'learning_rate': 3.7511565813311576e-05, 'ce_loss': 0.11162809282541275, 'kl_loss': 1.5235968828201294, 'epoch': 0.35}
{'loss': 5.0429, 'grad_norm': 3.5011866092681885, 'learning_rate': 3.750462675369937e-05, 'ce_loss': 0.01952725648880005, 'kl_loss': 0.9705896973609924, 'epoch': 0.35}
{'loss': 4.3536, 'grad_norm': 4.1241607666015625, 'learning_rate': 3.749768640904219e-05, 'ce_loss': 0.04059981554746628, 'kl_loss': 1.1233657598495483, 'epoch': 0.35}
{'loss': 5.7132, 'grad_norm': 5.587109088897705, 'learning_rate': 3.7490744780053285e-05, 'ce_loss': 0.0933074951171875, 'kl_loss': 1.651461124420166, 'epoch': 0.35}
{'loss': 5.7899, 'grad_norm': 5.055717945098877, 'learning_rate': 3.748380186744601e-05, 'ce_loss': 0.04368174076080322, 'kl_loss': 1.172675609588623, 'epoch': 0.35}
{'loss': 5.6421, 'grad_norm': 4.206467628479004, 'learning_rate': 3.747685767193385e-05, 'ce_loss': 0.0398838073015213, 'kl_loss': 1.102358102798462, 'epoch': 0.35}
{'loss': 7.1168, 'grad_norm': 4.839210033416748, 'learning_rate': 3.746991219423043e-05, 'ce_loss': 0.06259261816740036, 'kl_loss': 1.3187161684036255, 'epoch': 0.35}
{'loss': 5.4815, 'grad_norm': 7.13442850112915, 'learning_rate': 3.746296543504951e-05, 'ce_loss': 0.10813125967979431, 'kl_loss': 1.308627724647522, 'epoch': 0.35}
{'loss': 4.9189, 'grad_norm': 3.676799774169922, 'learning_rate': 3.745601739510498e-05, 'ce_loss': 0.052294377237558365, 'kl_loss': 1.2491323947906494, 'epoch': 0.35}
{'loss': 4.6353, 'grad_norm': 3.374760627746582, 'learning_rate': 3.7449068075110856e-05, 'ce_loss': 0.037136804312467575, 'kl_loss': 1.2707722187042236, 'epoch': 0.35}
{'loss': 5.9756, 'grad_norm': 4.38742208480835, 'learning_rate': 3.7442117475781285e-05, 'ce_loss': 0.17335253953933716, 'kl_loss': 2.6162257194519043, 'epoch': 0.35}
{'loss': 5.5302, 'grad_norm': 4.222458839416504, 'learning_rate': 3.743516559783055e-05, 'ce_loss': 0.025806931778788567, 'kl_loss': 1.0929205417633057, 'epoch': 0.35}
{'loss': 5.3218, 'grad_norm': 4.1953043937683105, 'learning_rate': 3.742821244197307e-05, 'ce_loss': 0.04066213220357895, 'kl_loss': 1.0030097961425781, 'epoch': 0.35}
{'loss': 6.0594, 'grad_norm': 4.1573486328125, 'learning_rate': 3.742125800892339e-05, 'ce_loss': 0.07785643637180328, 'kl_loss': 2.178013563156128, 'epoch': 0.35}
{'loss': 6.2411, 'grad_norm': 8.799276351928711, 'learning_rate': 3.741430229939618e-05, 'ce_loss': 0.07532034814357758, 'kl_loss': 1.3702126741409302, 'epoch': 0.35}
{'loss': 5.2775, 'grad_norm': 5.445052623748779, 'learning_rate': 3.740734531410626e-05, 'ce_loss': 0.05436160787940025, 'kl_loss': 0.8250899314880371, 'epoch': 0.35}
{'loss': 5.9086, 'grad_norm': 7.4750189781188965, 'learning_rate': 3.740038705376854e-05, 'ce_loss': 0.04844077676534653, 'kl_loss': 0.9039510488510132, 'epoch': 0.35}
{'loss': 5.2296, 'grad_norm': 4.032595634460449, 'learning_rate': 3.7393427519098125e-05, 'ce_loss': 0.04928775876760483, 'kl_loss': 1.425624132156372, 'epoch': 0.35}
{'loss': 5.2649, 'grad_norm': 4.220038890838623, 'learning_rate': 3.7386466710810194e-05, 'ce_loss': 0.023990681394934654, 'kl_loss': 1.0121283531188965, 'epoch': 0.35}
{'loss': 4.6387, 'grad_norm': 4.125519275665283, 'learning_rate': 3.7379504629620075e-05, 'ce_loss': 0.03436283394694328, 'kl_loss': 1.1530500650405884, 'epoch': 0.35}
{'loss': 6.163, 'grad_norm': 4.789172172546387, 'learning_rate': 3.737254127624325e-05, 'ce_loss': 0.17787571251392365, 'kl_loss': 2.057020425796509, 'epoch': 0.35}
{'loss': 5.6396, 'grad_norm': 4.116093158721924, 'learning_rate': 3.7365576651395294e-05, 'ce_loss': 0.06920742243528366, 'kl_loss': 1.1862932443618774, 'epoch': 0.35}
{'loss': 6.2904, 'grad_norm': 4.474371910095215, 'learning_rate': 3.7358610755791946e-05, 'ce_loss': 0.04762179031968117, 'kl_loss': 1.6215254068374634, 'epoch': 0.35}
{'loss': 8.246, 'grad_norm': 19.213897705078125, 'learning_rate': 3.7351643590149045e-05, 'ce_loss': 0.09593368321657181, 'kl_loss': 1.076979160308838, 'epoch': 0.35}
{'loss': 6.4301, 'grad_norm': 4.875911235809326, 'learning_rate': 3.734467515518258e-05, 'ce_loss': 0.21931466460227966, 'kl_loss': 2.6421408653259277, 'epoch': 0.35}
{'loss': 6.1962, 'grad_norm': 4.623437404632568, 'learning_rate': 3.7337705451608674e-05, 'ce_loss': 0.03656879439949989, 'kl_loss': 1.4398785829544067, 'epoch': 0.35}
{'loss': 5.8941, 'grad_norm': 5.400421142578125, 'learning_rate': 3.7330734480143565e-05, 'ce_loss': 0.03822687268257141, 'kl_loss': 1.303505539894104, 'epoch': 0.35}
{'loss': 4.9214, 'grad_norm': 3.5091376304626465, 'learning_rate': 3.732376224150363e-05, 'ce_loss': 0.03349815681576729, 'kl_loss': 0.8524818420410156, 'epoch': 0.35}
{'loss': 5.2046, 'grad_norm': 4.4669084548950195, 'learning_rate': 3.731678873640537e-05, 'ce_loss': 0.05728347226977348, 'kl_loss': 1.5647759437561035, 'epoch': 0.35}
{'loss': 6.2513, 'grad_norm': 4.687980651855469, 'learning_rate': 3.730981396556543e-05, 'ce_loss': 0.03755173087120056, 'kl_loss': 1.0991215705871582, 'epoch': 0.35}
{'loss': 5.2113, 'grad_norm': 3.4902610778808594, 'learning_rate': 3.730283792970058e-05, 'ce_loss': 0.06384007632732391, 'kl_loss': 1.3454675674438477, 'epoch': 0.35}
{'loss': 5.4385, 'grad_norm': 4.342552661895752, 'learning_rate': 3.72958606295277e-05, 'ce_loss': 0.06503258645534515, 'kl_loss': 1.1329388618469238, 'epoch': 0.35}
{'loss': 5.6006, 'grad_norm': 5.522573947906494, 'learning_rate': 3.728888206576383e-05, 'ce_loss': 0.13700662553310394, 'kl_loss': 1.483169436454773, 'epoch': 0.35}
{'loss': 6.7548, 'grad_norm': 6.772819519042969, 'learning_rate': 3.7281902239126114e-05, 'ce_loss': 0.05004459619522095, 'kl_loss': 1.7857998609542847, 'epoch': 0.35}
{'loss': 4.6637, 'grad_norm': 3.14150071144104, 'learning_rate': 3.727492115033186e-05, 'ce_loss': 0.04347745701670647, 'kl_loss': 1.4442774057388306, 'epoch': 0.35}
{'loss': 5.4625, 'grad_norm': 3.9238955974578857, 'learning_rate': 3.726793880009845e-05, 'ce_loss': 0.05463571846485138, 'kl_loss': 1.4481974840164185, 'epoch': 0.35}
{'loss': 8.5883, 'grad_norm': 8.520406723022461, 'learning_rate': 3.726095518914345e-05, 'ce_loss': 0.2651279866695404, 'kl_loss': 3.146566152572632, 'epoch': 0.35}
{'loss': 6.799, 'grad_norm': 5.518468379974365, 'learning_rate': 3.725397031818455e-05, 'ce_loss': 0.0530855655670166, 'kl_loss': 1.3301379680633545, 'epoch': 0.35}
{'loss': 5.2208, 'grad_norm': 4.496151924133301, 'learning_rate': 3.724698418793952e-05, 'ce_loss': 0.029217276722192764, 'kl_loss': 0.8782060146331787, 'epoch': 0.35}
{'loss': 6.7058, 'grad_norm': 6.099765300750732, 'learning_rate': 3.7239996799126314e-05, 'ce_loss': 0.036400340497493744, 'kl_loss': 2.4144744873046875, 'epoch': 0.35}
{'loss': 5.3044, 'grad_norm': 6.163687229156494, 'learning_rate': 3.723300815246299e-05, 'ce_loss': 0.03841836005449295, 'kl_loss': 1.3214701414108276, 'epoch': 0.35}
{'loss': 6.2741, 'grad_norm': 4.37077522277832, 'learning_rate': 3.7226018248667747e-05, 'ce_loss': 0.05894055590033531, 'kl_loss': 1.876994252204895, 'epoch': 0.35}
{'loss': 4.9427, 'grad_norm': 3.895937442779541, 'learning_rate': 3.7219027088458894e-05, 'ce_loss': 0.0616903193295002, 'kl_loss': 1.8384418487548828, 'epoch': 0.35}
{'loss': 6.8332, 'grad_norm': 5.2242045402526855, 'learning_rate': 3.721203467255488e-05, 'ce_loss': 0.04490649327635765, 'kl_loss': 1.0860337018966675, 'epoch': 0.35}
{'loss': 5.5219, 'grad_norm': 7.555721282958984, 'learning_rate': 3.720504100167431e-05, 'ce_loss': 0.02707623690366745, 'kl_loss': 0.7766125798225403, 'epoch': 0.35}
{'loss': 5.2293, 'grad_norm': 3.906564712524414, 'learning_rate': 3.719804607653586e-05, 'ce_loss': 0.04578663781285286, 'kl_loss': 1.272339105606079, 'epoch': 0.35}
{'loss': 5.2961, 'grad_norm': 3.987644672393799, 'learning_rate': 3.71910498978584e-05, 'ce_loss': 0.025060664862394333, 'kl_loss': 0.6578595042228699, 'epoch': 0.35}
{'loss': 6.8745, 'grad_norm': 5.846872806549072, 'learning_rate': 3.718405246636087e-05, 'ce_loss': 0.05159155651926994, 'kl_loss': 1.0643527507781982, 'epoch': 0.35}
{'loss': 5.3559, 'grad_norm': 4.551496982574463, 'learning_rate': 3.717705378276237e-05, 'ce_loss': 0.03972785547375679, 'kl_loss': 1.1871147155761719, 'epoch': 0.35}
{'loss': 5.2157, 'grad_norm': 3.893771171569824, 'learning_rate': 3.717005384778213e-05, 'ce_loss': 0.027197981253266335, 'kl_loss': 0.8384776711463928, 'epoch': 0.35}
{'loss': 6.1389, 'grad_norm': 4.774672985076904, 'learning_rate': 3.71630526621395e-05, 'ce_loss': 0.04686572402715683, 'kl_loss': 1.491910696029663, 'epoch': 0.35}
{'loss': 4.949, 'grad_norm': 3.7564468383789062, 'learning_rate': 3.7156050226553956e-05, 'ce_loss': 0.06628024578094482, 'kl_loss': 1.6688587665557861, 'epoch': 0.35}
{'loss': 5.2953, 'grad_norm': 4.449984550476074, 'learning_rate': 3.7149046541745114e-05, 'ce_loss': 0.02992318943142891, 'kl_loss': 0.8659340143203735, 'epoch': 0.35}
{'loss': 4.754, 'grad_norm': 3.6956164836883545, 'learning_rate': 3.714204160843271e-05, 'ce_loss': 0.040499746799468994, 'kl_loss': 1.0014163255691528, 'epoch': 0.35}
{'loss': 6.9892, 'grad_norm': 6.2141242027282715, 'learning_rate': 3.7135035427336604e-05, 'ce_loss': 0.11504514515399933, 'kl_loss': 1.9078811407089233, 'epoch': 0.35}
{'loss': 6.3117, 'grad_norm': 7.409353733062744, 'learning_rate': 3.7128027999176803e-05, 'ce_loss': 0.03817598521709442, 'kl_loss': 1.25882887840271, 'epoch': 0.35}
{'loss': 5.0052, 'grad_norm': 3.8290047645568848, 'learning_rate': 3.712101932467342e-05, 'ce_loss': 0.07453197240829468, 'kl_loss': 1.5194880962371826, 'epoch': 0.35}
{'loss': 5.2408, 'grad_norm': 3.999695062637329, 'learning_rate': 3.71140094045467e-05, 'ce_loss': 0.04507240280508995, 'kl_loss': 1.2986769676208496, 'epoch': 0.35}
{'loss': 6.2266, 'grad_norm': 6.404740810394287, 'learning_rate': 3.7106998239517035e-05, 'ce_loss': 0.037310365587472916, 'kl_loss': 1.3728803396224976, 'epoch': 0.35}
{'loss': 7.1556, 'grad_norm': 5.775783061981201, 'learning_rate': 3.709998583030492e-05, 'ce_loss': 0.10269226878881454, 'kl_loss': 2.194589138031006, 'epoch': 0.35}
{'loss': 4.9014, 'grad_norm': 3.758042097091675, 'learning_rate': 3.7092972177631e-05, 'ce_loss': 0.03488558530807495, 'kl_loss': 0.8597391247749329, 'epoch': 0.35}
{'loss': 5.5912, 'grad_norm': 3.4895622730255127, 'learning_rate': 3.708595728221602e-05, 'ce_loss': 0.0435284785926342, 'kl_loss': 1.4261168241500854, 'epoch': 0.35}
{'loss': 5.0764, 'grad_norm': 4.380552291870117, 'learning_rate': 3.707894114478089e-05, 'ce_loss': 0.04716552421450615, 'kl_loss': 1.23781156539917, 'epoch': 0.35}
{'loss': 6.2474, 'grad_norm': 5.494706153869629, 'learning_rate': 3.707192376604661e-05, 'ce_loss': 0.029035057872533798, 'kl_loss': 1.1600178480148315, 'epoch': 0.35}
{'loss': 5.6334, 'grad_norm': 4.2381911277771, 'learning_rate': 3.7064905146734335e-05, 'ce_loss': 0.04094993323087692, 'kl_loss': 0.9882684946060181, 'epoch': 0.35}
{'loss': 5.0862, 'grad_norm': 6.511199474334717, 'learning_rate': 3.705788528756533e-05, 'ce_loss': 0.04813184589147568, 'kl_loss': 1.217536449432373, 'epoch': 0.35}
{'loss': 4.8037, 'grad_norm': 3.9524879455566406, 'learning_rate': 3.7050864189261004e-05, 'ce_loss': 0.03763008862733841, 'kl_loss': 0.9742691516876221, 'epoch': 0.35}
{'loss': 4.9169, 'grad_norm': 6.0071587562561035, 'learning_rate': 3.704384185254288e-05, 'ce_loss': 0.02612670138478279, 'kl_loss': 1.2038683891296387, 'epoch': 0.35}
{'loss': 5.2437, 'grad_norm': 4.490087985992432, 'learning_rate': 3.703681827813262e-05, 'ce_loss': 0.027192387729883194, 'kl_loss': 0.9509085416793823, 'epoch': 0.35}
{'loss': 6.235, 'grad_norm': 6.178203105926514, 'learning_rate': 3.7029793466751986e-05, 'ce_loss': 0.028495807200670242, 'kl_loss': 1.1416518688201904, 'epoch': 0.35}
{'loss': 6.4151, 'grad_norm': 5.337684154510498, 'learning_rate': 3.70227674191229e-05, 'ce_loss': 0.03340969234704971, 'kl_loss': 1.54502534866333, 'epoch': 0.35}
{'loss': 5.7423, 'grad_norm': 6.925951957702637, 'learning_rate': 3.70157401359674e-05, 'ce_loss': 0.09009773284196854, 'kl_loss': 1.4628421068191528, 'epoch': 0.35}
