/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/fla/layers/rwkv7.py:143: UserWarning: According to Bo, you are using a potentially buggy FLA implementation of RWKV. If you plan to report any numbers based on this implementation, we strongly recommend cross-checking with the official repo: https://github.com/BlinkDL/RWKV-LM. Bo may disagree with results reported from this version.
  warnings.warn(
/workspace/compute-aware-arch-search/train.py:327: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `CustomTrainer.__init__`. Use `processing_class` instead.
  trainer = CustomTrainer(
                                                                                                                              
{'loss': 105.2947, 'grad_norm': 0.17578125, 'learning_rate': 1.1811023622047245e-05, 'epoch': 0.0}
{'loss': 0.0357, 'grad_norm': 0.11865234375, 'learning_rate': 1.009587683526797e-05, 'epoch': 0.94}
{'loss': 0.035, 'grad_norm': 0.06396484375, 'learning_rate': 9.643652350819765e-06, 'epoch': 0.94}
{'loss': 0.0348, 'grad_norm': 0.14453125, 'learning_rate': 9.201690922279405e-06, 'epoch': 0.95}
{'loss': 0.0357, 'grad_norm': 0.052734375, 'learning_rate': 8.770001799807359e-06, 'epoch': 0.95}
{'loss': 0.0352, 'grad_norm': 0.234375, 'learning_rate': 8.348594018566746e-06, 'epoch': 0.95}
{'loss': 0.036, 'grad_norm': 0.1708984375, 'learning_rate': 7.937476398534261e-06, 'epoch': 0.95}
{'loss': 0.0354, 'grad_norm': 0.1171875, 'learning_rate': 7.5366575443159834e-06, 'epoch': 0.95}
{'loss': 0.0359, 'grad_norm': 0.0712890625, 'learning_rate': 7.146145844966645e-06, 'epoch': 0.95}
{'loss': 0.0359, 'grad_norm': 0.05419921875, 'learning_rate': 6.765949473814648e-06, 'epoch': 0.95}
{'loss': 0.0358, 'grad_norm': 0.041748046875, 'learning_rate': 6.396076388290484e-06, 'epoch': 0.95}
{'loss': 0.0357, 'grad_norm': 0.07080078125, 'learning_rate': 6.036534329760646e-06, 'epoch': 0.96}
{'loss': 0.0364, 'grad_norm': 0.09521484375, 'learning_rate': 5.687330823365255e-06, 'epoch': 0.96}
{'loss': 0.0359, 'grad_norm': 0.326171875, 'learning_rate': 5.3484731778607465e-06, 'epoch': 0.96}
{'loss': 0.035, 'grad_norm': 0.30078125, 'learning_rate': 5.0199684854668745e-06, 'epoch': 0.96}
{'loss': 0.0349, 'grad_norm': 0.032470703125, 'learning_rate': 4.701823621718171e-06, 'epoch': 0.96}
{'loss': 0.0358, 'grad_norm': 0.2177734375, 'learning_rate': 4.394045245320222e-06, 'epoch': 0.96}
{'loss': 0.036, 'grad_norm': 0.037353515625, 'learning_rate': 4.09663979801006e-06, 'epoch': 0.96}
{'loss': 0.0363, 'grad_norm': 0.2265625, 'learning_rate': 3.809613504421661e-06, 'epoch': 0.96}
{'loss': 0.0343, 'grad_norm': 0.06005859375, 'learning_rate': 3.532972371955323e-06, 'epoch': 0.97}
{'loss': 0.0364, 'grad_norm': 0.056640625, 'learning_rate': 3.2667221906521605e-06, 'epoch': 0.97}
{'loss': 0.0352, 'grad_norm': 0.11767578125, 'learning_rate': 3.0108685330728634e-06, 'epoch': 0.97}
{'loss': 0.036, 'grad_norm': 0.080078125, 'learning_rate': 2.7654167541809604e-06, 'epoch': 0.97}
{'loss': 0.0356, 'grad_norm': 0.09912109375, 'learning_rate': 2.5303719912310173e-06, 'epoch': 0.97}
{'loss': 0.0355, 'grad_norm': 0.04638671875, 'learning_rate': 2.3057391636606697e-06, 'epoch': 0.97}
{'loss': 0.0382, 'grad_norm': 1.1640625, 'learning_rate': 2.0915229729882025e-06, 'epoch': 0.97}
{'loss': 0.035, 'grad_norm': 0.22265625, 'learning_rate': 1.8877279027136872e-06, 'epoch': 0.98}
{'loss': 0.0349, 'grad_norm': 0.0245361328125, 'learning_rate': 1.6943582182253337e-06, 'epoch': 0.98}
{'loss': 0.0353, 'grad_norm': 0.1396484375, 'learning_rate': 1.5114179667102822e-06, 'epoch': 0.98}
{'loss': 0.0361, 'grad_norm': 0.2255859375, 'learning_rate': 1.3389109770697294e-06, 'epoch': 0.98}
{'loss': 0.0346, 'grad_norm': 0.0703125, 'learning_rate': 1.1768408598389347e-06, 'epoch': 0.98}
{'loss': 0.0373, 'grad_norm': 0.039794921875, 'learning_rate': 1.025211007111615e-06, 'epoch': 0.98}
{'loss': 0.0353, 'grad_norm': 0.1689453125, 'learning_rate': 8.840245924688905e-07, 'epoch': 0.98}
{'loss': 0.0354, 'grad_norm': 0.080078125, 'learning_rate': 7.532845709130043e-07, 'epoch': 0.98}
{'loss': 0.0349, 'grad_norm': 0.078125, 'learning_rate': 6.329936788051493e-07, 'epoch': 0.99}
{'loss': 0.0358, 'grad_norm': 0.140625, 'learning_rate': 5.231544338086813e-07, 'epoch': 0.99}
{'loss': 0.0355, 'grad_norm': 0.07861328125, 'learning_rate': 4.23769134835994e-07, 'epoch': 0.99}
{'loss': 0.0365, 'grad_norm': 0.1005859375, 'learning_rate': 3.3483986200061323e-07, 'epoch': 0.99}
{'loss': 0.036, 'grad_norm': 0.07470703125, 'learning_rate': 2.5636847657367624e-07, 'epoch': 0.99}
{'loss': 0.036, 'grad_norm': 0.11669921875, 'learning_rate': 1.8835662094490726e-07, 'epoch': 0.99}
{'loss': 0.0395, 'grad_norm': 0.09716796875, 'learning_rate': 1.3080571858820056e-07, 'epoch': 0.99}
{'loss': 0.0358, 'grad_norm': 0.07568359375, 'learning_rate': 8.371697403186662e-08, 'epoch': 0.99}
{'loss': 0.0353, 'grad_norm': 0.06494140625, 'learning_rate': 4.709137283359644e-08, 'epoch': 1.0}
{'loss': 0.0352, 'grad_norm': 0.04150390625, 'learning_rate': 2.0929681559533898e-08, 'epoch': 1.0}
{'loss': 0.0354, 'grad_norm': 0.0703125, 'learning_rate': 5.232447768399595e-09, 'epoch': 1.0}
{'train_runtime': 2918.0332, 'train_samples_per_second': 83.662, 'train_steps_per_second': 2.614, 'train_loss': 1.8221965286886104, 'epoch': 1.0}
Saved final safetensors checkpoint for layer 3 to linear_attention_checkpoints/safetensors/student_layer_3.safetensors
