/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/fla/layers/rwkv7.py:143: UserWarning: According to Bo, you are using a potentially buggy FLA implementation of RWKV. If you plan to report any numbers based on this implementation, we strongly recommend cross-checking with the official repo: https://github.com/BlinkDL/RWKV-LM. Bo may disagree with results reported from this version.
  warnings.warn(
/workspace/compute-aware-arch-search/train.py:327: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `CustomTrainer.__init__`. Use `processing_class` instead.
  trainer = CustomTrainer(
                                                                                                                              
{'loss': 0.066, 'grad_norm': 0.0654296875, 'learning_rate': 1.1811023622047245e-05, 'epoch': 0.0}
{'loss': 0.0119, 'grad_norm': 0.0024566650390625, 'learning_rate': 2.6880685606129663e-05, 'epoch': 0.91}
{'loss': 0.0121, 'grad_norm': 0.002471923828125, 'learning_rate': 2.6145717157746496e-05, 'epoch': 0.91}
{'loss': 0.0125, 'grad_norm': 0.0023956298828125, 'learning_rate': 2.54206663805025e-05, 'epoch': 0.91}
{'loss': 0.0121, 'grad_norm': 0.0025482177734375, 'learning_rate': 2.4705548449559078e-05, 'epoch': 0.91}
{'loss': 0.012, 'grad_norm': 0.0023956298828125, 'learning_rate': 2.400037833218499e-05, 'epoch': 0.91}
{'loss': 0.012, 'grad_norm': 0.0023040771484375, 'learning_rate': 2.3305170787443485e-05, 'epoch': 0.91}
{'loss': 0.0124, 'grad_norm': 0.0030059814453125, 'learning_rate': 2.2619940365883328e-05, 'epoch': 0.91}
{'loss': 0.0121, 'grad_norm': 0.0027618408203125, 'learning_rate': 2.1944701409234048e-05, 'epoch': 0.91}
{'loss': 0.0118, 'grad_norm': 0.002532958984375, 'learning_rate': 2.1279468050105778e-05, 'epoch': 0.92}
{'loss': 0.0118, 'grad_norm': 0.00262451171875, 'learning_rate': 2.0624254211693892e-05, 'epoch': 0.92}
{'loss': 0.0126, 'grad_norm': 0.002532958984375, 'learning_rate': 1.997907360748713e-05, 'epoch': 0.92}
{'loss': 0.0122, 'grad_norm': 0.002410888671875, 'learning_rate': 1.9343939740980644e-05, 'epoch': 0.92}
{'loss': 0.0125, 'grad_norm': 0.0021514892578125, 'learning_rate': 1.871886590539362e-05, 'epoch': 0.92}
{'loss': 0.0124, 'grad_norm': 0.00250244140625, 'learning_rate': 1.8103865183390967e-05, 'epoch': 0.92}
{'loss': 0.0123, 'grad_norm': 0.0023651123046875, 'learning_rate': 1.7498950446809158e-05, 'epoch': 0.92}
{'loss': 0.0126, 'grad_norm': 0.0022430419921875, 'learning_rate': 1.6904134356387215e-05, 'epoch': 0.93}
{'loss': 0.0128, 'grad_norm': 0.002532958984375, 'learning_rate': 1.6319429361501713e-05, 'epoch': 0.93}
{'loss': 0.0121, 'grad_norm': 0.0021820068359375, 'learning_rate': 1.5744847699906083e-05, 'epoch': 0.93}
{'loss': 0.0121, 'grad_norm': 0.0023193359375, 'learning_rate': 1.5180401397474341e-05, 'epoch': 0.93}
{'loss': 0.0125, 'grad_norm': 0.0023345947265625, 'learning_rate': 1.4626102267949748e-05, 'epoch': 0.93}
{'loss': 0.012, 'grad_norm': 0.002716064453125, 'learning_rate': 1.4081961912697283e-05, 'epoch': 0.93}
{'loss': 0.012, 'grad_norm': 0.002410888671875, 'learning_rate': 1.354799172046084e-05, 'epoch': 0.93}
{'loss': 0.0117, 'grad_norm': 0.00244140625, 'learning_rate': 1.3024202867125079e-05, 'epoch': 0.93}
{'loss': 0.0119, 'grad_norm': 0.002410888671875, 'learning_rate': 1.2510606315481121e-05, 'epoch': 0.94}
{'loss': 0.0126, 'grad_norm': 0.0026397705078125, 'learning_rate': 1.2007212814997614e-05, 'epoch': 0.94}
{'loss': 0.0124, 'grad_norm': 0.0024261474609375, 'learning_rate': 1.151403290159525e-05, 'epoch': 0.94}
{'loss': 0.0123, 'grad_norm': 0.00213623046875, 'learning_rate': 1.1031076897426662e-05, 'epoch': 0.94}
{'loss': 0.012, 'grad_norm': 0.0022430419921875, 'learning_rate': 1.0558354910660039e-05, 'epoch': 0.94}
{'loss': 0.0125, 'grad_norm': 0.0030517578125, 'learning_rate': 1.009587683526797e-05, 'epoch': 0.94}
{'loss': 0.0121, 'grad_norm': 0.0030059814453125, 'learning_rate': 9.643652350819765e-06, 'epoch': 0.94}
{'loss': 0.012, 'grad_norm': 0.0023956298828125, 'learning_rate': 9.201690922279405e-06, 'epoch': 0.95}
{'loss': 0.0125, 'grad_norm': 0.0030364990234375, 'learning_rate': 8.770001799807359e-06, 'epoch': 0.95}
{'loss': 0.0121, 'grad_norm': 0.0023193359375, 'learning_rate': 8.348594018566746e-06, 'epoch': 0.95}
{'loss': 0.0126, 'grad_norm': 0.002197265625, 'learning_rate': 7.937476398534261e-06, 'epoch': 0.95}
{'loss': 0.0122, 'grad_norm': 0.00244140625, 'learning_rate': 7.5366575443159834e-06, 'epoch': 0.95}
{'loss': 0.0128, 'grad_norm': 0.0031280517578125, 'learning_rate': 7.146145844966645e-06, 'epoch': 0.95}
{'loss': 0.0125, 'grad_norm': 0.002197265625, 'learning_rate': 6.765949473814648e-06, 'epoch': 0.95}
{'loss': 0.0128, 'grad_norm': 0.0026092529296875, 'learning_rate': 6.396076388290484e-06, 'epoch': 0.95}
{'loss': 0.0126, 'grad_norm': 0.0024261474609375, 'learning_rate': 6.036534329760646e-06, 'epoch': 0.96}
{'loss': 0.0127, 'grad_norm': 0.0022735595703125, 'learning_rate': 5.687330823365255e-06, 'epoch': 0.96}
{'loss': 0.0124, 'grad_norm': 0.002471923828125, 'learning_rate': 5.3484731778607465e-06, 'epoch': 0.96}
{'loss': 0.012, 'grad_norm': 0.00360107421875, 'learning_rate': 5.0199684854668745e-06, 'epoch': 0.96}
{'loss': 0.0124, 'grad_norm': 0.0023651123046875, 'learning_rate': 4.701823621718171e-06, 'epoch': 0.96}
{'loss': 0.0125, 'grad_norm': 0.00299072265625, 'learning_rate': 4.394045245320222e-06, 'epoch': 0.96}
{'loss': 0.0127, 'grad_norm': 0.002777099609375, 'learning_rate': 4.09663979801006e-06, 'epoch': 0.96}
{'loss': 0.0128, 'grad_norm': 0.002899169921875, 'learning_rate': 3.809613504421661e-06, 'epoch': 0.96}
{'loss': 0.0116, 'grad_norm': 0.0021820068359375, 'learning_rate': 3.532972371955323e-06, 'epoch': 0.97}
{'loss': 0.0127, 'grad_norm': 0.0024566650390625, 'learning_rate': 3.2667221906521605e-06, 'epoch': 0.97}
{'loss': 0.012, 'grad_norm': 0.002655029296875, 'learning_rate': 3.0108685330728634e-06, 'epoch': 0.97}
{'loss': 0.0123, 'grad_norm': 0.0023040771484375, 'learning_rate': 2.7654167541809604e-06, 'epoch': 0.97}
{'loss': 0.0122, 'grad_norm': 0.002777099609375, 'learning_rate': 2.5303719912310173e-06, 'epoch': 0.97}
{'loss': 0.0121, 'grad_norm': 0.00238037109375, 'learning_rate': 2.3057391636606697e-06, 'epoch': 0.97}
{'loss': 0.0119, 'grad_norm': 0.0023651123046875, 'learning_rate': 2.0915229729882025e-06, 'epoch': 0.97}
{'loss': 0.0119, 'grad_norm': 0.002593994140625, 'learning_rate': 1.8877279027136872e-06, 'epoch': 0.98}
{'loss': 0.0124, 'grad_norm': 0.0022735595703125, 'learning_rate': 1.6943582182253337e-06, 'epoch': 0.98}
{'loss': 0.0119, 'grad_norm': 0.0023040771484375, 'learning_rate': 1.5114179667102822e-06, 'epoch': 0.98}
{'loss': 0.0127, 'grad_norm': 0.002349853515625, 'learning_rate': 1.3389109770697294e-06, 'epoch': 0.98}
{'loss': 0.012, 'grad_norm': 0.0024261474609375, 'learning_rate': 1.1768408598389347e-06, 'epoch': 0.98}
{'loss': 0.012, 'grad_norm': 0.0024566650390625, 'learning_rate': 1.025211007111615e-06, 'epoch': 0.98}
{'loss': 0.0121, 'grad_norm': 0.0021820068359375, 'learning_rate': 8.840245924688905e-07, 'epoch': 0.98}
{'loss': 0.0123, 'grad_norm': 0.0023956298828125, 'learning_rate': 7.532845709130043e-07, 'epoch': 0.98}
{'loss': 0.0119, 'grad_norm': 0.004669189453125, 'learning_rate': 6.329936788051493e-07, 'epoch': 0.99}
{'loss': 0.0122, 'grad_norm': 0.0024871826171875, 'learning_rate': 5.231544338086813e-07, 'epoch': 0.99}
{'loss': 0.0123, 'grad_norm': 0.00250244140625, 'learning_rate': 4.23769134835994e-07, 'epoch': 0.99}
{'loss': 0.0124, 'grad_norm': 0.0023651123046875, 'learning_rate': 3.3483986200061323e-07, 'epoch': 0.99}
{'loss': 0.0123, 'grad_norm': 0.00244140625, 'learning_rate': 2.5636847657367624e-07, 'epoch': 0.99}
{'loss': 0.0126, 'grad_norm': 0.0023040771484375, 'learning_rate': 1.8835662094490726e-07, 'epoch': 0.99}
{'loss': 0.0122, 'grad_norm': 0.002227783203125, 'learning_rate': 1.3080571858820056e-07, 'epoch': 0.99}
{'loss': 0.0127, 'grad_norm': 0.0027923583984375, 'learning_rate': 8.371697403186662e-08, 'epoch': 0.99}
{'loss': 0.0121, 'grad_norm': 0.002777099609375, 'learning_rate': 4.709137283359644e-08, 'epoch': 1.0}
{'loss': 0.0123, 'grad_norm': 0.003326416015625, 'learning_rate': 2.0929681559533898e-08, 'epoch': 1.0}
{'loss': 0.0126, 'grad_norm': 0.00250244140625, 'learning_rate': 5.232447768399595e-09, 'epoch': 1.0}
{'train_runtime': 2333.5, 'train_samples_per_second': 104.619, 'train_steps_per_second': 3.269, 'train_loss': 0.014174218579730257, 'epoch': 1.0}
Saved final safetensors checkpoint for layer 2 to linear_attention_checkpoints/safetensors/student_layer_2.safetensors
