Set CUDA current device to: 1 (should be 1)
/workspace/compute-aware-arch-search/distill_videet.py:43: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `DistillationTrainer.__init__`. Use `processing_class` instead.
  super().__init__(*args, **kwargs)
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'bos_token_id': None, 'pad_token_id': 151643}.
  0%|                                                              | 0/10000 [00:00<?, ?it/s]/workspace/compute-aware-arch-search/.venv/lib/python3.12/site-packages/torch/utils/checkpoint.py:85: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                             
{'loss': 84.0796, 'grad_norm': 9633.8232421875, 'learning_rate': 0.0, 'ce_loss': 12.648624420166016, 'kl_loss': 8.199453353881836, 'skipped_batches': 0, 'epoch': 0.0}
{'loss': 6.3115, 'grad_norm': 7.275228023529053, 'learning_rate': 4.2403574276631864e-05, 'ce_loss': 0.05044085904955864, 'kl_loss': 1.0387952327728271, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.0472, 'grad_norm': 5.455698013305664, 'learning_rate': 4.2397819914807856e-05, 'ce_loss': 0.08633680641651154, 'kl_loss': 1.3209227323532104, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.0634, 'grad_norm': 4.9903645515441895, 'learning_rate': 4.239206376508717e-05, 'ce_loss': 0.04273981600999832, 'kl_loss': 1.004238486289978, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.5834, 'grad_norm': 159.89178466796875, 'learning_rate': 4.23863058280613e-05, 'ce_loss': 0.08651436865329742, 'kl_loss': 1.2179423570632935, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.9172, 'grad_norm': 4.199113845825195, 'learning_rate': 4.2380546104322005e-05, 'ce_loss': 0.058412954211235046, 'kl_loss': 1.2782520055770874, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.4319, 'grad_norm': 3.7704741954803467, 'learning_rate': 4.2374784594461155e-05, 'ce_loss': 0.04207952693104744, 'kl_loss': 1.2361936569213867, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.5003, 'grad_norm': 5.0898518562316895, 'learning_rate': 4.236902129907086e-05, 'ce_loss': 0.07802926003932953, 'kl_loss': 1.3647578954696655, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.753, 'grad_norm': 6.255357265472412, 'learning_rate': 4.2363256218743366e-05, 'ce_loss': 0.09442387521266937, 'kl_loss': 2.2034621238708496, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.6423, 'grad_norm': 4.58515739440918, 'learning_rate': 4.235748935407115e-05, 'ce_loss': 0.07986154407262802, 'kl_loss': 1.5997785329818726, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.7092, 'grad_norm': 6.361597061157227, 'learning_rate': 4.235172070564682e-05, 'ce_loss': 0.023528797551989555, 'kl_loss': 1.2332196235656738, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 4.7042, 'grad_norm': 55.09352111816406, 'learning_rate': 4.234595027406321e-05, 'ce_loss': 0.030336882919073105, 'kl_loss': 0.9063236713409424, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.4438, 'grad_norm': 5.542760848999023, 'learning_rate': 4.2340178059913315e-05, 'ce_loss': 0.07122558355331421, 'kl_loss': 1.5921282768249512, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 7.2474, 'grad_norm': 6.585793495178223, 'learning_rate': 4.2334404063790326e-05, 'ce_loss': 0.07551530003547668, 'kl_loss': 0.8439013957977295, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.1172, 'grad_norm': 5.330671310424805, 'learning_rate': 4.2328628286287605e-05, 'ce_loss': 0.0368896946310997, 'kl_loss': 0.7637142539024353, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.9914, 'grad_norm': 5.657902240753174, 'learning_rate': 4.232285072799871e-05, 'ce_loss': 0.106376513838768, 'kl_loss': 1.5155954360961914, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.9641, 'grad_norm': 5.498815536499023, 'learning_rate': 4.231707138951737e-05, 'ce_loss': 0.05271565914154053, 'kl_loss': 1.3211450576782227, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.8256, 'grad_norm': 4.927423477172852, 'learning_rate': 4.2311290271437504e-05, 'ce_loss': 0.09769824147224426, 'kl_loss': 1.3998560905456543, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.7084, 'grad_norm': 4.5262298583984375, 'learning_rate': 4.230550737435321e-05, 'ce_loss': 0.15231236815452576, 'kl_loss': 1.7826799154281616, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.6315, 'grad_norm': 5.492437362670898, 'learning_rate': 4.229972269885877e-05, 'ce_loss': 0.09474615007638931, 'kl_loss': 1.5014439821243286, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.3859, 'grad_norm': 15.590055465698242, 'learning_rate': 4.2293936245548655e-05, 'ce_loss': 0.05306649208068848, 'kl_loss': 1.4060672521591187, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.0997, 'grad_norm': 5.05755615234375, 'learning_rate': 4.2288148015017505e-05, 'ce_loss': 0.14574387669563293, 'kl_loss': 2.359602689743042, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.2912, 'grad_norm': 4.96759033203125, 'learning_rate': 4.228235800786016e-05, 'ce_loss': 0.05312350392341614, 'kl_loss': 1.2317051887512207, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 7.4841, 'grad_norm': 9.164223670959473, 'learning_rate': 4.227656622467162e-05, 'ce_loss': 0.06079304590821266, 'kl_loss': 1.4878971576690674, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 7.7225, 'grad_norm': 6.952572822570801, 'learning_rate': 4.227077266604709e-05, 'ce_loss': 0.14696048200130463, 'kl_loss': 1.8028984069824219, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 7.0864, 'grad_norm': 7.670642852783203, 'learning_rate': 4.226497733258196e-05, 'ce_loss': 0.04899855703115463, 'kl_loss': 1.3303754329681396, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.2051, 'grad_norm': 7.010166645050049, 'learning_rate': 4.2259180224871766e-05, 'ce_loss': 0.06343682110309601, 'kl_loss': 1.3411551713943481, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.8691, 'grad_norm': 10.218467712402344, 'learning_rate': 4.225338134351225e-05, 'ce_loss': 0.08159621804952621, 'kl_loss': 2.2514402866363525, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 7.1475, 'grad_norm': 6.00535249710083, 'learning_rate': 4.2247580689099376e-05, 'ce_loss': 0.06285394728183746, 'kl_loss': 1.2222678661346436, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 4.7522, 'grad_norm': 4.236250400543213, 'learning_rate': 4.2241778262229216e-05, 'ce_loss': 0.03834276646375656, 'kl_loss': 0.9182903170585632, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.3484, 'grad_norm': 5.234645843505859, 'learning_rate': 4.2235974063498064e-05, 'ce_loss': 0.02950713224709034, 'kl_loss': 1.2225654125213623, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.0758, 'grad_norm': 3.5462734699249268, 'learning_rate': 4.2230168093502395e-05, 'ce_loss': 0.041059937328100204, 'kl_loss': 1.3049980401992798, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 4.8619, 'grad_norm': 4.1627092361450195, 'learning_rate': 4.222436035283888e-05, 'ce_loss': 0.03738940507173538, 'kl_loss': 1.246078372001648, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 7.7998, 'grad_norm': 9.49380111694336, 'learning_rate': 4.2218550842104326e-05, 'ce_loss': 0.1485411673784256, 'kl_loss': 1.6273577213287354, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 8.2725, 'grad_norm': 7.043432712554932, 'learning_rate': 4.221273956189576e-05, 'ce_loss': 0.05323539301753044, 'kl_loss': 1.2749736309051514, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.3658, 'grad_norm': 4.479787349700928, 'learning_rate': 4.2206926512810404e-05, 'ce_loss': 0.062277816236019135, 'kl_loss': 1.1503978967666626, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.1352, 'grad_norm': 5.659975528717041, 'learning_rate': 4.220111169544561e-05, 'ce_loss': 0.05123648792505264, 'kl_loss': 1.3693289756774902, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.653, 'grad_norm': 5.433244228363037, 'learning_rate': 4.2195295110398946e-05, 'ce_loss': 0.1249060407280922, 'kl_loss': 1.7373939752578735, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.7868, 'grad_norm': 5.177926540374756, 'learning_rate': 4.218947675826818e-05, 'ce_loss': 0.046692777425050735, 'kl_loss': 1.565263032913208, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 4.4797, 'grad_norm': 3.80224609375, 'learning_rate': 4.21836566396512e-05, 'ce_loss': 0.040216684341430664, 'kl_loss': 1.0324599742889404, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.2522, 'grad_norm': 4.238396644592285, 'learning_rate': 4.217783475514614e-05, 'ce_loss': 0.05856042355298996, 'kl_loss': 1.6307183504104614, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 6.6652, 'grad_norm': 6.091593265533447, 'learning_rate': 4.2172011105351294e-05, 'ce_loss': 0.24447354674339294, 'kl_loss': 2.312774658203125, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.3092, 'grad_norm': 4.4962310791015625, 'learning_rate': 4.216618569086511e-05, 'ce_loss': 0.07400265336036682, 'kl_loss': 1.4214696884155273, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.8302, 'grad_norm': 4.464006423950195, 'learning_rate': 4.216035851228626e-05, 'ce_loss': 0.0354829877614975, 'kl_loss': 1.2689698934555054, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 7.5624, 'grad_norm': 10.440300941467285, 'learning_rate': 4.215452957021357e-05, 'ce_loss': 0.041574858129024506, 'kl_loss': 1.2171058654785156, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 7.5636, 'grad_norm': 8.15043830871582, 'learning_rate': 4.214869886524605e-05, 'ce_loss': 0.16104422509670258, 'kl_loss': 2.6881182193756104, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.1045, 'grad_norm': 3.853947639465332, 'learning_rate': 4.21428663979829e-05, 'ce_loss': 0.045126818120479584, 'kl_loss': 1.4577207565307617, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.5808, 'grad_norm': 5.085395812988281, 'learning_rate': 4.2137032169023494e-05, 'ce_loss': 0.09260009229183197, 'kl_loss': 1.7272177934646606, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 7.9308, 'grad_norm': 5.812397480010986, 'learning_rate': 4.2131196178967406e-05, 'ce_loss': 0.0591292530298233, 'kl_loss': 1.4717049598693848, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.9064, 'grad_norm': 4.881862163543701, 'learning_rate': 4.2125358428414343e-05, 'ce_loss': 0.06540386378765106, 'kl_loss': 1.381556510925293, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 5.7179, 'grad_norm': 5.64034366607666, 'learning_rate': 4.211951891796425e-05, 'ce_loss': 0.03668740391731262, 'kl_loss': 0.8720166683197021, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 8.0549, 'grad_norm': 6.692407131195068, 'learning_rate': 4.211367764821722e-05, 'ce_loss': 0.04206245392560959, 'kl_loss': 1.4667716026306152, 'skipped_batches': 0, 'epoch': 0.27}
{'loss': 7.6722, 'grad_norm': 7.800839424133301, 'learning_rate': 4.2107834619773536e-05, 'ce_loss': 0.13135597109794617, 'kl_loss': 3.933588981628418, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.8479, 'grad_norm': 5.439417839050293, 'learning_rate': 4.210198983323366e-05, 'ce_loss': 0.049775123596191406, 'kl_loss': 1.2932276725769043, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.7199, 'grad_norm': 6.954505920410156, 'learning_rate': 4.209614328919823e-05, 'ce_loss': 0.09097038209438324, 'kl_loss': 2.196126699447632, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.8817, 'grad_norm': 4.249675750732422, 'learning_rate': 4.2090294988268064e-05, 'ce_loss': 0.11529732495546341, 'kl_loss': 1.7973194122314453, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.2584, 'grad_norm': 5.71638298034668, 'learning_rate': 4.208444493104419e-05, 'ce_loss': 0.06814609467983246, 'kl_loss': 1.7542016506195068, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.3509, 'grad_norm': 3.6388559341430664, 'learning_rate': 4.2078593118127765e-05, 'ce_loss': 0.03063083067536354, 'kl_loss': 0.9780586957931519, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.1766, 'grad_norm': 15.523627281188965, 'learning_rate': 4.207273955012018e-05, 'ce_loss': 0.06133696064352989, 'kl_loss': 1.3077750205993652, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 7.0108, 'grad_norm': 6.240602493286133, 'learning_rate': 4.206688422762295e-05, 'ce_loss': 0.06334453821182251, 'kl_loss': 1.2846441268920898, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.469, 'grad_norm': 3.484499216079712, 'learning_rate': 4.206102715123783e-05, 'ce_loss': 0.0337718203663826, 'kl_loss': 1.037778377532959, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.3329, 'grad_norm': 4.06603479385376, 'learning_rate': 4.205516832156671e-05, 'ce_loss': 0.03871312737464905, 'kl_loss': 1.0261421203613281, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.5453, 'grad_norm': 4.223708629608154, 'learning_rate': 4.204930773921167e-05, 'ce_loss': 0.03872447833418846, 'kl_loss': 1.0717980861663818, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.192, 'grad_norm': 4.128551959991455, 'learning_rate': 4.204344540477499e-05, 'ce_loss': 0.04996173083782196, 'kl_loss': 1.137557029724121, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.9912, 'grad_norm': 4.777909755706787, 'learning_rate': 4.203758131885911e-05, 'ce_loss': 0.0405021570622921, 'kl_loss': 1.023091197013855, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.1739, 'grad_norm': 5.043311595916748, 'learning_rate': 4.203171548206666e-05, 'ce_loss': 0.051992807537317276, 'kl_loss': 1.3332514762878418, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.3737, 'grad_norm': 4.597074031829834, 'learning_rate': 4.202584789500044e-05, 'ce_loss': 0.11198815703392029, 'kl_loss': 1.6297547817230225, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.7174, 'grad_norm': 4.338955879211426, 'learning_rate': 4.201997855826343e-05, 'ce_loss': 0.05606842041015625, 'kl_loss': 1.4004067182540894, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.8882, 'grad_norm': 3.7761433124542236, 'learning_rate': 4.201410747245881e-05, 'ce_loss': 0.047034986317157745, 'kl_loss': 1.3598271608352661, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 4.9439, 'grad_norm': 8.419832229614258, 'learning_rate': 4.200823463818992e-05, 'ce_loss': 0.03023912012577057, 'kl_loss': 0.8873687386512756, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.3523, 'grad_norm': 5.539669513702393, 'learning_rate': 4.2002360056060286e-05, 'ce_loss': 0.059829145669937134, 'kl_loss': 1.712848424911499, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 7.5352, 'grad_norm': 5.723872184753418, 'learning_rate': 4.1996483726673615e-05, 'ce_loss': 0.1400803178548813, 'kl_loss': 1.649458885192871, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.8702, 'grad_norm': 5.622798919677734, 'learning_rate': 4.199060565063378e-05, 'ce_loss': 0.07762742042541504, 'kl_loss': 1.6514023542404175, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.5416, 'grad_norm': 6.337184429168701, 'learning_rate': 4.198472582854486e-05, 'ce_loss': 0.03315532207489014, 'kl_loss': 1.0931155681610107, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.9364, 'grad_norm': 6.746068477630615, 'learning_rate': 4.197884426101108e-05, 'ce_loss': 0.07101093232631683, 'kl_loss': 1.300480842590332, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.4151, 'grad_norm': 6.9157609939575195, 'learning_rate': 4.197296094863688e-05, 'ce_loss': 0.048309966921806335, 'kl_loss': 1.2812576293945312, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 4.9984, 'grad_norm': 4.705110549926758, 'learning_rate': 4.1967075892026855e-05, 'ce_loss': 0.1807030886411667, 'kl_loss': 1.3556950092315674, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 7.0803, 'grad_norm': 5.802864074707031, 'learning_rate': 4.196118909178578e-05, 'ce_loss': 0.11788395047187805, 'kl_loss': 2.017332077026367, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 4.9223, 'grad_norm': 3.9520719051361084, 'learning_rate': 4.195530054851863e-05, 'ce_loss': 0.056500256061553955, 'kl_loss': 1.5490018129348755, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.5209, 'grad_norm': 4.173441410064697, 'learning_rate': 4.1949410262830525e-05, 'ce_loss': 0.08333428204059601, 'kl_loss': 1.5776722431182861, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.6509, 'grad_norm': 5.67848539352417, 'learning_rate': 4.19435182353268e-05, 'ce_loss': 0.04166242107748985, 'kl_loss': 1.5403681993484497, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.2517, 'grad_norm': 4.294937610626221, 'learning_rate': 4.193762446661294e-05, 'ce_loss': 0.10964199155569077, 'kl_loss': 1.6734684705734253, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.5154, 'grad_norm': 9.41144847869873, 'learning_rate': 4.193172895729464e-05, 'ce_loss': 0.10328754782676697, 'kl_loss': 1.379607915878296, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.0437, 'grad_norm': 3.9613513946533203, 'learning_rate': 4.192583170797774e-05, 'ce_loss': 0.027827218174934387, 'kl_loss': 0.9655716419219971, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.7044, 'grad_norm': 4.181518077850342, 'learning_rate': 4.191993271926827e-05, 'ce_loss': 0.03424879163503647, 'kl_loss': 0.9789458513259888, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.1917, 'grad_norm': 3.5717999935150146, 'learning_rate': 4.1914031991772464e-05, 'ce_loss': 0.04925217479467392, 'kl_loss': 1.1142865419387817, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 9.8744, 'grad_norm': 15.411925315856934, 'learning_rate': 4.1908129526096696e-05, 'ce_loss': 0.0385478250682354, 'kl_loss': 2.681114912033081, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.8458, 'grad_norm': 8.3339204788208, 'learning_rate': 4.190222532284753e-05, 'ce_loss': 0.03541658818721771, 'kl_loss': 1.1348819732666016, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.5454, 'grad_norm': 5.145595550537109, 'learning_rate': 4.189631938263173e-05, 'ce_loss': 0.08893438428640366, 'kl_loss': 1.6549662351608276, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.7938, 'grad_norm': 10.462188720703125, 'learning_rate': 4.1890411706056224e-05, 'ce_loss': 0.04810222238302231, 'kl_loss': 1.3333073854446411, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.8338, 'grad_norm': 5.171907901763916, 'learning_rate': 4.188450229372811e-05, 'ce_loss': 0.04369456693530083, 'kl_loss': 1.2138197422027588, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.2684, 'grad_norm': 4.922303199768066, 'learning_rate': 4.1878591146254676e-05, 'ce_loss': 0.053340841084718704, 'kl_loss': 1.2926077842712402, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.1673, 'grad_norm': 4.375152587890625, 'learning_rate': 4.187267826424338e-05, 'ce_loss': 0.07120642066001892, 'kl_loss': 1.1393049955368042, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.0359, 'grad_norm': 4.646714210510254, 'learning_rate': 4.186676364830186e-05, 'ce_loss': 0.20363077521324158, 'kl_loss': 2.074030876159668, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.9497, 'grad_norm': 5.7508931159973145, 'learning_rate': 4.186084729903794e-05, 'ce_loss': 0.07030444592237473, 'kl_loss': 1.4133158922195435, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.7269, 'grad_norm': 5.392183780670166, 'learning_rate': 4.1854929217059624e-05, 'ce_loss': 0.023568954318761826, 'kl_loss': 0.8506563305854797, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.6731, 'grad_norm': 4.959362030029297, 'learning_rate': 4.184900940297508e-05, 'ce_loss': 0.08254635334014893, 'kl_loss': 1.688324213027954, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.9675, 'grad_norm': 6.421815395355225, 'learning_rate': 4.184308785739266e-05, 'ce_loss': 0.1545598953962326, 'kl_loss': 2.5759663581848145, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.2816, 'grad_norm': 5.330410003662109, 'learning_rate': 4.183716458092089e-05, 'ce_loss': 0.12120329588651657, 'kl_loss': 2.109722852706909, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.8498, 'grad_norm': 53.98169708251953, 'learning_rate': 4.1831239574168493e-05, 'ce_loss': 0.12649446725845337, 'kl_loss': 1.2968440055847168, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.0479, 'grad_norm': 3.861651659011841, 'learning_rate': 4.182531283774434e-05, 'ce_loss': 0.09698862582445145, 'kl_loss': 1.187066674232483, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.0857, 'grad_norm': 5.031261920928955, 'learning_rate': 4.18193843722575e-05, 'ce_loss': 0.05766890197992325, 'kl_loss': 0.9954701662063599, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.1385, 'grad_norm': 3.7008538246154785, 'learning_rate': 4.181345417831722e-05, 'ce_loss': 0.05889701470732689, 'kl_loss': 1.468101978302002, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.8395, 'grad_norm': 6.238246917724609, 'learning_rate': 4.180752225653292e-05, 'ce_loss': 0.04207807034254074, 'kl_loss': 1.008844256401062, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.1162, 'grad_norm': 5.01784086227417, 'learning_rate': 4.18015886075142e-05, 'ce_loss': 0.05669841915369034, 'kl_loss': 1.4091683626174927, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 4.8769, 'grad_norm': 3.7849225997924805, 'learning_rate': 4.179565323187082e-05, 'ce_loss': 0.03949451446533203, 'kl_loss': 1.6994571685791016, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.3223, 'grad_norm': 5.268794059753418, 'learning_rate': 4.178971613021274e-05, 'ce_loss': 0.050883181393146515, 'kl_loss': 1.3156055212020874, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.9785, 'grad_norm': 5.524735927581787, 'learning_rate': 4.17837773031501e-05, 'ce_loss': 0.023169567808508873, 'kl_loss': 0.8488191366195679, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.8839, 'grad_norm': 5.606815814971924, 'learning_rate': 4.1777836751293196e-05, 'ce_loss': 0.04996289312839508, 'kl_loss': 0.9104924201965332, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.4351, 'grad_norm': 5.883439064025879, 'learning_rate': 4.177189447525251e-05, 'ce_loss': 0.049563441425561905, 'kl_loss': 1.3957197666168213, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.1986, 'grad_norm': 3.5495457649230957, 'learning_rate': 4.176595047563871e-05, 'ce_loss': 0.07479839026927948, 'kl_loss': 1.1846269369125366, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.5404, 'grad_norm': 6.931870937347412, 'learning_rate': 4.176000475306263e-05, 'ce_loss': 0.1530066728591919, 'kl_loss': 1.3984794616699219, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.1, 'grad_norm': 33.46660614013672, 'learning_rate': 4.1754057308135295e-05, 'ce_loss': 0.06746295839548111, 'kl_loss': 1.4799376726150513, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.4875, 'grad_norm': 4.854459285736084, 'learning_rate': 4.174810814146788e-05, 'ce_loss': 0.07132795453071594, 'kl_loss': 1.5970953702926636, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.5379, 'grad_norm': 5.4872307777404785, 'learning_rate': 4.1742157253671776e-05, 'ce_loss': 0.10308212041854858, 'kl_loss': 1.6218091249465942, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.665, 'grad_norm': 172.80374145507812, 'learning_rate': 4.173620464535851e-05, 'ce_loss': 0.3967272937297821, 'kl_loss': 2.144752025604248, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.93, 'grad_norm': 6.947960376739502, 'learning_rate': 4.173025031713981e-05, 'ce_loss': 0.4246271848678589, 'kl_loss': 1.6799901723861694, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 4.6316, 'grad_norm': 3.523618459701538, 'learning_rate': 4.172429426962758e-05, 'ce_loss': 0.03782252222299576, 'kl_loss': 1.0247522592544556, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 7.0621, 'grad_norm': 5.914045810699463, 'learning_rate': 4.17183365034339e-05, 'ce_loss': 0.02732851728796959, 'kl_loss': 0.9103410840034485, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.7686, 'grad_norm': 6.05535888671875, 'learning_rate': 4.171237701917101e-05, 'ce_loss': 0.04897421970963478, 'kl_loss': 1.468064785003662, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.8671, 'grad_norm': 5.372218132019043, 'learning_rate': 4.1706415817451364e-05, 'ce_loss': 0.04287926107645035, 'kl_loss': 1.5978416204452515, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 6.8379, 'grad_norm': 5.863482475280762, 'learning_rate': 4.170045289888753e-05, 'ce_loss': 0.14237149059772491, 'kl_loss': 1.0321263074874878, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.4381, 'grad_norm': 4.953082084655762, 'learning_rate': 4.169448826409233e-05, 'ce_loss': 0.04206286370754242, 'kl_loss': 1.3057454824447632, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 5.9248, 'grad_norm': 6.014200687408447, 'learning_rate': 4.16885219136787e-05, 'ce_loss': 0.04197516292333603, 'kl_loss': 1.1973456144332886, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 7.4198, 'grad_norm': 7.3167500495910645, 'learning_rate': 4.168255384825979e-05, 'ce_loss': 0.04946815222501755, 'kl_loss': 1.7345529794692993, 'skipped_batches': 0, 'epoch': 0.28}
{'loss': 7.0017, 'grad_norm': 5.6386308670043945, 'learning_rate': 4.1676584068448885e-05, 'ce_loss': 0.0640355721116066, 'kl_loss': 1.3808233737945557, 'skipped_batches': 0, 'epoch': 0.28}
